,Movie Name,Imdb Ratings,Genre,Run Time,Director,Stars,Votes,Certificate
4268,Dil Diwana (1974),6.2,"Comedy, Romance",134 min,Narendra Bedi,"Randhir Kapoor,Jaya Bachchan,Satyendra Kapoor,Aruna Irani,",31,
4269,Bhavna (1984),7.1,Drama,,Pravin Bhatt,"Shabana Azmi,Marc Zuber,Saeed Jaffrey,Rohini Hattangadi,",31,UA
4270,Zindagi Aur Khwab (1961),6.9,Romance,,S. Bannerjee,"Rajendra Kumar,Meena Kumari,Jayant,Agha,",31,
4271,Pyaar Ka Saagar (1961),6.5,"Drama, Family, Musical",,Devendra Goel,"Rajendra Kumar,Meena Kumari,Madan Puri,Mohan Choti,",31,U
4272,Talaashi (1996),4.5,"Crime, Drama",157 min,Shyam Ramsay,"Tulsi Ramsay,Jackie Shroff,Juhi Chawla,Mukesh Khanna,Ekta Sohini,",31,A
4273,Muqaddar (1996),5.7,Crime,,T.L.V. Prasad,"Mithun Chakraborty,Ayesha Jhulka,Rohit Kumar,Simran,",31,A
4274,Hisaab Khoon Ka (1989),5.6,"Drama, Mystery",,Surendra Mohan,"Mithun Chakraborty,Poonam Dhillon,Mandakini,Raj Babbar,",31,
4275,Zakhmee (1975),6.4,"Crime, Drama, Musical",,Raja Thakur,"Sunil Dutt,Asha Parekh,Rakesh Roshan,Reena Roy,",31,U
4276,Beti Bete (1964),6.8,"Comedy, Drama, Family",145 min,L.V. Prasad,"Sunil Dutt,Saroja Devi B.,Jamuna,Mehmood,",31,U
4277,Sone Ki Chidiya (1958),5.9,"Drama, Romance",171 min,Shaheed Latif,"Talat Mahmood,Balraj Sahni,Nutan,Chanda,",31,
4278,Tarpan: The Salvation (2019),8.1,Drama,104 min,Neelam r Singh,"Vandana Asthana,Rahul Chahan,Poonam Ingle,Lalit Jogi,",30,Not Rated
4279,Luv Shuv Pyar Vyar (2017),4.8,Romance,180 min,Pardeep Raja,"Gaurav Ajay Kaura,Dolly Chawla,Kunal Sharma,Pankaj Bali,",30,UA
4280,Chicken Curry Law (2019),5.3,Drama,127 min,Shekhar Sirrinn,"Natalia Janoszek,Ashutosh Rana,Makrand Deshpande,Nivedita Bhattacharya,",30,A
4281,Shaukeen Kaminay (2016),6.1,"Comedy, Drama",125 min,Anil Chorasiya,"Seema Bilong,Sunil Chourasiya,Ankit Gajera,Sahil Garg,",30,
4282,Q (II) (2017),6.0,"Drama, Thriller",96 min,Sanjeev Gupta,"Heeba Shah,Ashwin Shukla,",30,
4283,Bewajah (2017),6.3,Thriller,127 min,Jagat Joon,"Anshu,Vishvendra Singh,Dhirendra Gupta,Jigyasa Yaduwanshi,",30,
4284,SOS: Secrets of Sex Chapter 3 (2014),3.5,Drama,108 min,Kumaar Aadarsh,"Kumaar Aadarsh,Leena Kapoor,",30,
4285,Room: The Mystery (2015),3.6,Thriller,90 min,Faisal Khan,"Atif Jamil,Ibra Khan,Roselyn Dsouza,Eshu Gambhir,",30,A
4286,Mighty Raju Rio Calling (2014),4.7,Animation,99 min,Rajiv Chilaka,"Anirban Majumder,",30,
4287,Pagdi: The Honour (2014),5.7,"Drama, Family",98 min,Rajeev Bhatia,"Ravi Chauhan,Yashpal Sharma,Nidhi Mahila,Mahla Nidhi,",30,U
4288,Bhaangarh (2014),6.4,Horror,,Dilip Sood,"Adeel Chaudhry,Suzzana Mukherjee,Debonita Sur,Tom Alter,",30,
4289,Nippu Ravva (1993),7.9,"Action, Drama",,A. Kodandarami Reddy,"Nandamuri Balakrishna,Vijayshanti,Amrish Puri,Raogopalrao,",30,
4290,Jeena Hai Toh Thok Daal (2012),5.6,"Action, Crime, Drama",123 min,Manish Vatssalya,"Ravi Kishan,Manish Vatssalya,Yashpal Sharma,Rahul Kumar,",30,
4291,Yeh Faasley (2011),5.9,"Crime, Drama, Mystery",,Yogesh Mittal,"Rachita Bhattacharya,Seema Biswas,Sudha Chandran,Sanjiv Chopra,",30,
4292,26th July at Barista (2008),3.1,Drama,,Mohan Sharma,"Ajita,Himani Chawla,Sumeet Chawla,Raymond D'Souza,",30,
4293,Aise hi (2019),7.6,Drama,109 min,Kislay,"Trimala Adhikari,Harish Khanna,Mohini Sharma,Shivam Sharma,",30,
4294,Jai Santoshi Maa (2006),6.8,"Drama, Family",,Ahmed Siddiqui,"Nushrat Bharucha,Lalit Tiwari,Sanjay Swaraj,Shashi Sharma,",30,U
4295,Mashooka (2005),5.3,"Drama, Musical, Romance",107 min,Afzal Ahmad,"Aditya Bal,Meghna Naidu,Vidya Malvade,Usha Bachani,",30,A
4296,Stop! (2004),4.6,"Comedy, Romance",,Ajai Sinha,"Rocky Bhatia,Dia Mirza,Tejaswini Kolhapure,Gauri Karnik,",30,
4297,Devaki (2005),4.3,Drama,87 min,Bappaditya Bandopadhyay,"Ram Kapoor,Suman Ranganath,Arvin Tucker,Perizaad Zorabian,",30,
4298,Krishan Avtaar (1993),5.9,Action,180 min,Ashok Gaekwad,"Mithun Chakraborty,Somy Ali,Hashmat Khan,Paresh Rawal,",30,
4299,Utthaan (2006),4.3,"Drama, Romance, Thriller",180 min,Ujjwal Chatterjee,"Priyanshu Chatterjee,Neha Dhupia,Rana Jung Bahadur,Sudesh Berry,",30,
4300,Kahaani Gudiya Ki,6.0,"Biography, Drama",112 min,Prabhakar Shukla,"Divya Dutta,Arif Zakaria,Rajpal Yadav,Suchhi Kumar,",30,
4301,Woh Tera Naam Tha (2004),6.8,Romance,150 min,Kuku Kohli,"Arjan Bajwa,Rajat Bedi,Gaurav Chanana,Prem Chopra,",30,U
4302,Dhoop Chhaon (1977),5.5,Drama,,Prahlad Sharma,"Sanjeev Kumar,Hema Malini,Yogeeta Bali,Om Shivpuri,",30,U
4303,Harjaee (1981),6.5,Romance,,Ramesh Behl,"Shammi Kapoor,Mala Sinha,Randhir Kapoor,Tina Ambani,",30,
4304,Zorro (II) (1975),5.5,"Action, Adventure, Comedy",150 min,Shibu Mitra,"Navin Nischol,Rekha,Urmila Bhatt,Om Shivpuri,",30,
4305,Qurbani Rang Layegi (1991),5.8,"Drama, Family",,Raj N. Sippy,"Sanjay Dutt,Poonam Dhillon,Padmini Kolhapure,Kaajal Kiran,",30,
4306,Do Matwale (1991),3.4,Action,,Ajay Kashyap,"Sanjay Dutt,Sonam,Chunky Pandey,Shilpa Shirodkar,",30,U
4307,Om (2003),3.8,"Action, Romance",,Ashok Honda,"Attin Bhalla,Sandali Sinha,Smita Jaykar,Pankaj Dheer,",30,A
4308,Jawaab (1985),6.7,"Romance, Thriller",,Ravi Tandon,"Vikas Anand,Raj Babbar,Abhi Bhattacharya,Danny Denzongpa,",30,U
4309,Zameer: The Awakening of a Soul (1997),3.8,Action,,Rajat Rawail,"Sanjay Kapoor,Shilpa Shetty Kundra,Kader Khan,Om Puri,",30,
4310,Benaam (1999),4.4,"Drama, Action, Horror",126 min,T.L.V. Prasad,"Mithun Chakraborty,Aditya Pancholi,Payal Malhotra,Ashish Vidyarthi,",30,
4311,Dulhan (1974),6.7,Drama,,C.V. Rajendran,"David Abraham,Agha,Nasir Hussain,Jamuna,",30,
4312,Aur Ek Prem Kahani (1996),7.3,Romance,,Balu Mahendra,"Sudhir Ahuja,Sushma Ahuja,Akshay Anand,Ramesh Aravind,",30,
4313,Chehraa (1999),7.0,Drama,,Gautam Adhikari,"Ayub Khan,Madhoo,Varsha Usgaonkar,Seema Kapoor,",30,
4314,Insaf Ki Pukar (1987),5.1,"Action, Drama",,Rama Rao Tatineni,"Dharmendra,Jeetendra,Anita Raj,Bhanupriya,",30,U
4315,Ghungroo Ki Awaaz (1981),6.5,"Mystery, Thriller",138 min,Shyam Ramsay,"Tulsi Ramsay,Vijay Anand,Rekha,Shreeram Lagoo,Leela Mishra,",30,U
4316,Samar (1998),7.7,Drama,126 min,Shyam Benegal,"Rajeshwari Sachdev,Rajit Kapoor,Ravi Jhankal,Raghuvir Yadav,",30,
4317,Yeh Nazdeekiyan (1982),6.5,"Drama, Romance",,Vinod Pande,"Marc Zuber,Shabana Azmi,Parveen Babi,Mala Jaggi,",30,A
4318,Sitapur Ki Geeta (1987),5.4,"Action, Crime",,Shibu Mitra,"Rajesh Khanna,Hema Malini,Pran,Rajan Sippy,",30,UA
4319,Akashdeep (1965),6.6,Drama,136 min,Phani Majumdar,"Dharmendra,Mehmood,Ashok Kumar,Nanda,",30,
4320,Paap Ki Aandhi (1991),3.9,Action,,Mehul Kumar,"Dharmendra,Aditya Pancholi,Farha Naaz,Amrita Singh,",30,U
4321,Najma (1943),7.5,Drama,121 min,Mehboob Khan,"Ashok Kumar,Sitara,Veena,M. Kumar,",30,
4322,Gawaahi (1989),5.5,Mystery,111 min,Anant Balani,"Zeenat Aman,Vikram Gokhale,Ashutosh Gowariker,Shekhar Kapur,",30,
4323,Bachpan (1970),6.4,"Action, Comedy, Crime",133 min,Kolli Pratyagatma,"Sulochana Chatterjee,Pratima Devi,Baby Gayatri,Baby Guddi,",30,
4324,Ek Raaz (1963),6.8,Comedy,132 min,Shakti Samanta,"Kishore Kumar,Jamuna,Pran,Lalita Pawar,",30,
4325,Boond Jo Ban Gayee Moti (1967),6.8,"Crime, Drama, Romance",,Shantaram Rajaram Vankudre,"Jeetendra,Mumtaz,Akashdeep,Vaishali,",30,
4326,Shole (1953),7.2,Drama,,B.R. Chopra,"Ashok Kumar,Bina Rai,Purnima,Manmohan Krishna,",30,
4327,Bhabhi Ki Chudiyan (1961),5.3,"Drama, Family",168 min,Sadashiv J. Row Kavi,"Balraj Sahni,Meena Kumari,Sailesh Kumar,Seema Deo,",30,
4328,Nirala (1950),6.3,"Drama, Romance, Thriller",,Devendra Mukherjee,"Madhubala,Dev Anand,Mazhar Khan,Mumtaz Ali,",30,U
4329,Dulari (1949),6.5,"Musical, Romance",133 min,Abdul Rashid Kardar,"Suresh,Shyam Kumar,Madhubala,Geeta Bali,",30,
4330,Jurmana (1996),5.5,Action,134 min,T.L.V. Prasad,"Mithun Chakraborty,Rambha,Ashwini Bhave,Ronit Roy,",30,
4331,Pet Pyaar Aur Paap (1984),6.3,"Drama, Family",128 min,Durai,"Raj Babbar,Smita Patil,Tanuja,Aruna Irani,",30,A
4332,Mem-Didi (1961),7.3,"Comedy, Drama",137 min,Hrishikesh Mukherjee,"Lalita Pawar,David Abraham,Tanuja,Jayant,",30,U
4333,Basant Bahar (1956),7.1,"Drama, Musical, Romance",150 min,Raja Nawathe,"Bharat Bhushan,Nimmi,Kumkum,Manmohan Krishna,",30,
4334,Daaera (1953),6.6,Drama,139 min,Kamal Amrohi,"Meena Kumari,Nasir Khan,M. Kumar,Roopmala,",30,
4335,Sunehre Din (1949),6.6,Drama,143 min,Satish Nigam,"Raj Kapoor,Rehana,Roopkamal,Nigar Sultana,",30,U
4336,Aurat (1940),7.2,Drama,154 min,Mehboob Khan,"Surendra,Sardar Akhtar,Lala Yaqoob,Arun,",30,
4337,Duniya Na Mane (1937),6.8,Drama,166 min,Shantaram Rajaram Vankudre,"Shanta Apte,Keshavrao Date,Vimala Vasishta,Shakuntala Paranjpye,",30,
4338,Life of An Outcast (2018),6.4,Drama,81 min,Pawan k Shrivastava,"Ravi Sah,Shalini Mohan,Bhaskar Jha,Manohar Pandey,",29,
4339,Page 16 (2018),3.8,"Horror, Mystery",112 min,Shamshad Pathan,"Aseem Ali Khan,Bidita Bag,Kiran Kumar,Zakir Hussain,",29,UA
4340,Walking with the Wind (2017),6.4,Drama,79 min,Praveen Morchhale,"Ajay Chourey,Rigzin Dolkar,Phuntsog Dolma,Sachi Joko,",29,
4341,Sunshine Music Tours & Travels (2016),6.4,Comedy,110 min,Shailendra Singh,"Sunny Kaushal,Ashrut Jain,Ajit Singh Arora,Rahul Badesra,",29,
4342,Badman (2016),4.3,"Comedy, Drama",83 min,Soumik Sen,"Gulshan Grover,Rishi Kapoor,Farah Khan,Ajit Andhare,",29,
4343,Mard (1998),4.4,Action,135 min,Ganpati Bohra,"Mithun Chakraborty,Ravali,Kader Khan,Shakti Kapoor,",29,A
4344,Spark (III) (2014),5.8,Action,134 min,V.K. Singh,"Rati Agnihotri,Mansha Bahl,Rajniesh Duggall,Subhasree Ganguly,",29,
4345,The Lastbenchers (2014),7.3,"Biography, Comedy, Drama",147 min,Prajact Rebeloma,"Prajakt Rebeloma,Pooja Bhattad,Shriya Fule,Sanket Galactus,Dipak Harne,",29,
4346,DOA: Death of Amar (2014),6.8,Thriller,90 min,Param Gill,"Steven a Dsouza,Zareen Khan,Rajeev Khandelwal,Prashant Narayanan,",29,
4347,Chand Ke Paar Chalo (2006),6.7,Romance,169 min,Mustafa Engineer,"Somesh Agarwal,Shahib Chopra,Kannu Gill,Preeti Jhangiani,",29,
4348,Staying Alive (2012),5.6,Drama,89 min,Ananth Narayan Mahadevan,"Jahangir Khan,Ananth Narayan Mahadevan,Navni Parihar,Chandan Sanyal,",29,
4349,Be-Shaque (1981),6.3,"Adventure, Crime, Drama",121 min,Kashinath,"Jalal Agha,Yogeeta Bali,Mithun Chakraborty,Asha Chandra,",29,
4350,Pighalta Aasman (1985),6.0,"Comedy, Drama, Romance",155 min,Shammi,"Esmayeel Shroff,Shashi Kapoor,Rakhee Gulzar,Rati Agnihotri,Deven Verma,",29,
4351,Mere Baad (1988),6.7,Drama,140 min,Vishwamitra,"Maya Alagh,Beena Banerjee,Anil Dhawan,Rakhee Gulzar,",29,
4352,Aaya Toofan (1999),5.7,Action,111 min,Deepak Balraj Vij,"Mithun Chakraborty,Aditya Pancholi,Gulshan Grover,Hemant Birje,",29,
4353,Kaaboo (2002),6.8,Action,135 min,Vicky Ranawat,"Rajat Bedi,Sudesh Berry,Abhay Bhargava,Ishwar,",29,
4354,Hatyara (1998),5.9,Action,136 min,T.L.V. Prasad,"Mithun Chakraborty,Suman Ranganath,Rami Reddy,Mukesh Rishi,",29,A
4355,"Chot [Aaj Isko, Kal Tereko] (2004)",5.3,"Musical, Action, Crime",,Nabh Kumar 'Raju',"Ashutosh Rana,Sharad S. Kapoor,Nethra Raghuraman,Ganesh Yadav,",29,A
4356,Anaam (1992),6.4,"Action, Drama, Mystery",,Ramesh Modi,"Arman Kohli,Ayesha Jhulka,Kiran Kumar,Kulbhushan Kharbanda,",29,
4357,Bin Badal Barsaat (1963),5.6,"Drama, Musical, Mystery",154 min,Jyoti Swaroop,"Asha Parekh,Biswajit Chatterjee,Nishi,Dev Kishan,",29,A
4358,Dhoon (1953),7.0,"Drama, Romance",,M. Kumar,"Eddie Billimoria,Raj Kapoor,M. Kumar,Kamal Mehra,",29,
4359,Woh Main Nahin (1974),7.2,Thriller,142 min,Mohan Segal,"Navin Nischol,Rekha,Padmini Kapila,Asha Sachdev,",29,
4360,Roti Kee Keemat (1990),6.0,"Action, Crime, Drama",130 min,Ramesh Ahuja,"Somesh Agarwal,Sadashiv Amrapurkar,Rana Jung Bahadur,Bunty,",29,
4361,Qaidi (1984),6.1,"Action, Drama",110 min,S.S. Ravichandra,"Asrani,Urmila Bhatt,Bharat Bhushan,Jeetendra,",29,
4362,Inteha Pyar Ki (1992),3.9,"Drama, Family, Musical",159 min,J.K. Bihari,"Vikas Anand,Aparajita,Asrani,Sudha Chandran,",29,
4363,Mar Mitenge (1988),4.6,Action,,Kawal Sharma,"Jeetendra,Mithun Chakraborty,Madhavi,Bhanupriya,",29,A
4364,Gaon Hamara Shaher Tumhara (1972),6.8,"Drama, Family, Romance",127 min,Naresh Kumar,"Rajendra Kumar,Rekha,Sujit Kumar,Lalita Pawar,",29,
4365,Jeevan Yudh (1997),5.2,"Action, Drama, Family",136 min,Partho Ghosh,"Mithun Chakraborty,Atul Agnihotri,Mamta Kulkarni,Rakhee Gulzar,",29,
4366,Jaane Jigar (1998),3.4,"Comedy, Drama, Family",175 min,Arshad Khan,"Talat Jani,Jackie Shroff,Ayub Khan,Mamta Kulkarni,Manek Bedi,",29,
4367,Pandavas: The Five Warriors (2000),4.4,"Animation, Action, Drama",110 min,Usha Ganesarajah,,29,
4368,Tyaag (1977),7.2,"Drama, Romance",,Din Dayal Sharma,"Rajesh Khanna,Sharmila Tagore,Prem Chopra,Sulochana Latkar,",29,
4369,Shaadi Ke Baad (1972),5.1,Comedy,134 min,L.V. Prasad,"Jeetendra,Rakhee Gulzar,Shatrughan Sinha,Shyama,",29,
4370,Ek Baar Phir (Once Again) (1980),6.2,Drama,147 min,Vinod Pande,"Suresh Oberoi,Deepti Naval,Pradeep Verma,Chitto Chopra,",29,A
4371,Shandaar (1974),6.8,"Drama, Family",145 min,R. Krishnan,"S. Panju,Sanjeev Kumar,Sharmila Tagore,Vinod Mehra,Aruna Irani,",29,
4372,Dilruba (1950),6.8,"Crime, Drama, Mystery",123 min,Dwarka Khosla,"Rehana,Dev Anand,Cuckoo,Lala Yaqoob,",29,
4373,Taxi Driver (1973),6.3,Romance,118 min,Mohammed Hussain,"Ashok Kumar,Nirupa Roy,Bhisham Kohli,Anupama,",29,
4374,Be-Reham (1980),6.6,"Action, Crime, Thriller",147 min,Raghunath Jhalani,"Sanjeev Kumar,Mala Sinha,Shatrughan Sinha,Reena Roy,",29,U
4375,Aakhri Daao (1975),5.5,"Action, Crime, Drama",,A. Salaam,"Jeetendra,Saira Banu,Padma Khanna,Mohan Choti,",29,
4376,Tangewala (1972),5.6,"Action, Crime, Drama",139 min,Naresh Kumar,"Rajendra Kumar,Mumtaz,Sujit Kumar,Kumud Chuggani,",29,
4377,Pati Patni (1966),6.2,"Comedy, Drama, Family",159 min,S.A. Akbar,"Sanjeev Kumar,Nanda,Mumtaz,Mehmood,",29,
4378,Aag (1967),6.2,"Action, Drama",,Naresh Kumar,"Feroz Khan,Mumtaz,Achala Sachdev,Aruna Irani,",29,U
4379,Dekh Kabira Roya (1957),7.4,"Comedy, Romance",141 min,Amiya Chakrabarty,"Anita Guha,Anoop Kumar,Jawahar Kaul,Ameeta,",29,U
4380,Adhi Raat Ke Baad (1965),6.6,"Action, Drama, Mystery",137 min,Nanabhai Bhatt,"Ashok Kumar,Ragini,Sailesh Kumar,Murad,",29,
4381,Sita Swayamvar (1976),8.2,"Adventure, Drama, Fantasy",,Bapu,"Ravi Kumar,Jaya Prada,Satyanarayana Kaikala,Gummadi,",29,
4382,Majaal (1987),5.2,Drama,180 min,K. Bapaiah,"Sadashiv Amrapurkar,Vikas Anand,Asrani,Prem Chopra,",29,U
4383,Dil Aur Deewaar (1978),5.5,"Action, Crime, Drama",156 min,K. Bapaiah,"Jeetendra,Moushumi Chatterjee,Rakesh Roshan,Sarika,",29,U
4384,Aandhiyan (1952),7.3,Drama,136 min,Chetan Anand,"Dev Anand,Nimmi,Kalpana Kartik,Durga Khote,",29,
4385,Shirin Farhad (1956),7.1,"Adventure, Drama, Romance",,Aspi Irani,"Madhubala,Pradeep Kumar,P. Kailash,Ameeta,",29,
4386,Bhishma (1996),4.3,"Action, Thriller",,Jagdish A. Sharma,"Mithun Chakraborty,Harish,Anjali Jathar,Vani Viswanathan,",29,
4387,Ab Insaf Hoga (1995),5.1,"Action, Drama",125 min,Harish Shah,"Rekha,Mithun Chakraborty,Deepika Amin,Vikas Anand,",29,
4388,Ratan (1944),7.2,"Musical, Romance",118 min,M. Sadiq,"Swaran Lata,Karan Dewan,Amir Banu,Basant Kumar,",29,U
4389,Diamond Queen (1940),6.2,"Action, Adventure",155 min,Homi Wadia,"Fearless Nadia,Radharani,Nazira,Fatma,",29,
4390,Muzaffarnagar 2013 (2017),5.5,Drama,134 min,Harish Kumar,"Dev Sharma,Aishwarya Devan,Mursaleem Qureshi,Anil George,",28,UA
4391,Meri Adalat (2005),7.1,Action,,Mahesh Babu,"Tottempudi Gopichand,Prakash Raj,",28,
4392,Son of Hercules (1964),2.8,Action,80 min,Sultan,"Bipin Gupta,Kamran,Leela Kumari,",28,
4393,Jai Jawaan Jai Kisaan (2015),5.1,"Biography, Drama, History",100 min,Milann Ajmera,"Rati Agnihotri,Kanchan Awasthi,Rishi Bhutani,Prem Chopra,",28,U
4394,Shooter (II) (2020),6.6,"Action, Crime, Drama",143 min,Vishram Sawant,"Michelle Krusiec,Randeep Hooda,Sunil Shetty,Neetu Chandra,",28,
4395,Yakshi Faithfully Yours (2012),3.3,"Horror, Romance, Sci-Fi",90 min,Abhiram,"Ambika,Devan,Akhil Devan,Likhiya Jamal,",28,UA
4396,Valentine's Night (2012),2.4,"Romance, Thriller",,Baadal,"Kirshan Kumar,Manoj Bakshi,Shikhi Gupta,Sunny Hinduja,Prabhat Kumar,",28,A
4397,Chakradhaar (2012),4.2,Action,120 min,Dharam Prakash,"Shakur Sir,Abishek Anand,Zakir Hussain,Darshan Jariwala,Vidya Malvade,",28,UA
4398,Meri Life Mein Uski Wife (2009),4.9,"Comedy, Drama",,Partho Ghosh,"Jatin Grewal,Hina Tasleem,Monalisa,Vikas Kalantri,",28,
4399,Vroom (2010),5.2,"Action, Comedy, Crime",130 min,Savin Tuscano,"Raj Singh Arora,Gaurav Bajaj,Kalpana Bora,Kishore Chougule,",28,
4400,Dada (1999),5.0,Action,133 min,T.L.V. Prasad,"Ishrat Ali,Arjun,Mithun Chakraborty,Jack Gaud,",28,
4401,Alibaba Aur 40 Chor (2004),4.5,"Action, Adventure, Drama",,Sunil Agnihotri,"Azghar,Brownie,Divyaa Dwivedi,Anwar Fatehan,",28,
4402,68 Pages (2007),6.4,Drama,92 min,Sridhar Rangayan,"Mouli Ganguly,Joy Sengupta,Jayati Bhatia,Zafar Karachiwala,",28,
4403,Veer (1995),3.8,Action,,Kanti Shah,"Ishrat Ali,Dharmendra,Gautami,Jagdeep,",28,
4404,Bhairav (2001),4.7,Action,133 min,T.L.V. Prasad,"Hemant Birje,Mithun Chakraborty,Jack Gaud,Brij Gopal,",28,A
4405,Hanste Khelte (1994),6.3,"Comedy, Fantasy, Romance",,Bharat Rangachary,"Ishrat Ali,Aparajita,Asrani,Rakesh Bedi,",28,
4406,Aaj Ka Ravan (2000),4.4,"Action, Crime",128 min,Kasam Ali,"Mithun Chakraborty,Gajendra Chauhan,Siddharth Dhawan,",28,
4407,Ganga Ki Lahren (1964),6.7,Drama,,Devi Sharma,"Azra,Brahm Bhardwaj,Dharmendra,Nasir Hussain,",28,
4408,Patth (2003),4.7,Drama,157 min,Shivram Yadav,"Sharad S. Kapoor,Payal Rohatgi,Hyder Kazmi,Shama Sikander,",28,
4409,Suhaag Raat (1968),5.0,"Drama, Romance",160 min,R. Bhattacharya,"Rajshree,Jeetendra,Sulochana Latkar,Prakash,",28,U
4410,Shiva Shakti (1988),4.7,"Action, Crime, Drama",153 min,Anand,"Shatrughan Sinha,Govinda,Anita Raj,Kimi Katkar,",28,UA
4411,Preet Na Jane Reet (1966),6.4,Romance,,S. Bannerjee,"Shammi Kapoor,Saroja Devi B.,Nasir Hussain,Johnny Walker,",28,
4412,Janata Ki Adalat (1994),5.1,Musical,,T.L.V. Prasad,"Sadashiv Amrapurkar,Sulabha Arya,Asrani,Laxmikant Berde,",28,
4413,Bhola Bhala (1978),6.3,"Action, Crime, Drama",,Satpal,"Rajesh Khanna,Rekha,Moushumi Chatterjee,Joginder Shelly,",28,U
4414,Mr,7.4,Comedy,165 min,S.S. Vasan,"Motilal,Padmini,Kanhaiyalal Chaturvedi,Swaraj,",28,
4415,Daadagiri (1997),4.6,"Drama, Action, Comedy",138 min,Arshad Khan,"Ayub Khan,Ritu Parna,Simran,Nishigandha Wad,",28,
4416,Mohabbat Zindagi Hai (1966),6.8,"Comedy, Drama, Romance",,Jagdish Nirula,"Dharmendra,Rajshree,Mehmood,Nasir Hussain,",28,A
4417,Galiyon Ka Badshah (1989),5.0,"Drama, Action, Crime",,Sher Jung Singh,"K. Yogi,Raaj Kumar,Hema Malini,Mithun Chakraborty,Poonam Dhillon,",28,
4418,Shrimanji (1968),6.5,"Drama, Family",160 min,Ram Dayal,"Kishore Kumar,I.S. Johar,Jeevan,Rajesh Khanna,",28,
4419,Pyar Mohabbat (1966),6.3,"Adventure, Drama, Romance",,Shankar Mukherjee,"Dev Anand,Saira Banu,Prem Nath,Shashikala,",28,
4420,Jeet (1949),7.0,"Drama, Romance",,Mohan Sinha,"Suraiya,Dev Anand,Kanhaiyalal Chaturvedi,Madan Puri,",28,
4421,Chor Police (1983),5.5,"Crime, Action, Drama",,Amjad Khan,"Shatrughan Sinha,Parveen Babi,Shakti Kapoor,Amjad Khan,",28,A
4422,Pyaas (1982),7.2,Drama,,O.P. Ralhan,"Zeenat Aman,Kamini Kaushal,Manmohan Krishna,Dheeraj Kumar,",28,
4423,Haveli (1985),5.7,"Horror, Crime, Thriller",,Keshu Ramsay,"Rakesh Roshan,Marc Zuber,Aaloka,Reem Kapadia,",28,A
4424,Hamrahi (1963),6.3,"Drama, Family",149 min,T. Prakash Rao,"Rajendra Kumar,Jamuna,Mehmood,Lalita Pawar,",28,U
4425,Agnee (1988),5.0,"Action, Drama, Romance",153 min,J. Om Prakash,"Mithun Chakraborty,Chunky Pandey,Amrita Singh,Mandakini,",28,U
4426,Khayal Gatha (1989),6.8,Drama,103 min,Kumar Shahani,"Mangal Dhillon,Rajat Kapoor,Mita Vashisht,",28,
4427,Maa Kasam (1985),4.4,Action,137 min,Shibu Mitra,"Mithun Chakraborty,Divya Rana,Ranjeet,Amjad Khan,",28,UA
4428,Mangal Pandey (1983),5.9,"Action, Crime, Drama",136 min,Harmesh Malhotra,"Ranjit Sood,Ajit,Harbans Darshan M. Arora,Parveen Babi,",28,
4429,Ham Sab Chor Hain (1956),6.4,Comedy,117 min,I.S. Johar,"I.S. Johar,Majnu,Shammi Kapoor,Nalini Jaywant,",28,U
4430,Khoon Khoon (1973),5.4,"Crime, Mystery, Thriller",,Mohammed Hussain,"Mahendra Sandhu,Danny Denzongpa,Jagdeep,Faryal,",28,A
4431,Aankhon Aankhon Mein (1972),6.4,"Drama, Romance",154 min,Raghunath Jhalani,"Rakhee Gulzar,Rakesh Roshan,Achala Sachdev,Pankaj,",28,
4432,Dil Kaa Heera (1979),6.5,Drama,,Dulal Guha,"Dharmendra,Hema Malini,Abhi Bhattacharya,Prakash Gill,",28,
4433,Naukar Ki Kameez (1999),6.9,Drama,104 min,Mani Kaul,"Samir Ahmed,Vikrishnah Batt,Anu Joseph,Abrar Kasan,",28,
4434,Jawan Muhabat (1971),6.9,"Drama, Romance",,Bhappi Sonie,"Shammi Kapoor,Asha Parekh,Balraj Sahni,Shashikala,",28,
4435,Aan Baan (1972),6.1,Drama,,Prakash Mehra,"Rajendra Kumar,Rakhee Gulzar,Kumkum,Pran,",28,
4436,Aaja Meri Jaan (1993),4.6,Romance,162 min,Ketan Anand,"Krishan Kumar,Tanya Singh,Shammi Kapoor,Prem Chopra,",28,UA
4437,Upaasna (1971),6.7,"Drama, Romance",,Mohan J. Bijlani,"Sanjay Khan,Mumtaz,Feroz Khan,Helen,",28,U
4438,Ram Lila (1961),6.0,Drama,,Chandrakant,"Master Bhagwan,Abhi Bhattacharya,Moni Chatterjee,Leela Chitnis,",28,
4439,Angulimaal (1960),6.1,"Action, Adventure, Drama",153 min,Vijay Bhatt,"Nimmi,Bharat Bhushan,Anita Guha,Chandrashekhar,",28,U
4440,Jigar (1949),2.6,,,Master Bhagwan,"Master Bhagwan,",28,
4441,Insaan (1982),5.4,"Drama, Family",,Narendra Bedi,"Jeetendra,Vinod Khanna,Reena Roy,Amjad Khan,",28,
4442,Insaaf Ki Awaaz (1986),4.8,"Action, Drama",162 min,D. Rama Naidu,"Rekha,Anil Kapoor,Richa Sharma,Kader Khan,",28,
4443,Aurat (1986),7.8,"Action, Drama",,B.R. Ishara,"Zeenat Aman,Sadashiv Amrapurkar,Savita Bajaj,Urmila Bhatt,",28,
